USER_ID,TREATMENT_GROUP,VERTICAL,ASP_BUCKET,LISTING_TOOL,GMV_TOTAL,QTY_TOTAL
1050532973,TREATMENT,Collectibles,03: 20-30,Shelby,152.492255,6
149041841,CONTROL,Electronics,06: 50-100,Helix,452.517071,7
2512058762,TREATMENT,Media,02: 10-20,Shelby,35.013246,3
77200047,CONTROL,Media,01: 0-10,Shelby,18.989093,3
984892507,CONTROL,Lifestyle,03: 20-30,Helix,44.094572,2
1806627309,TREATMENT,Electronics,07: 100-500,Others,114.082805,1
191099071,CONTROL,Fashion,05: 40-50,Shelby,47.479471,1
53143802,CONTROL,Electronics,02: 10-20,Helix,14.676453,1
1193602879,CONTROL,Fashion,03: 20-30,Helix,24.285554,1
1030272037,CONTROL,Lifestyle,07: 100-500,Magi Native,451.452546,1
1154306645,CONTROL,Business & Industrial,04: 30-40,Magi Native,35.013246,1
2395945457,TREATMENT,Home & Garden,04: 30-40,Shelby,99.918478,3
2621380890,CONTROL,Fashion,05: 40-50,Shelby,40.552293,1
2261383855,CONTROL,Collectibles,06: 50-100,Helix,57.546790,1
2576935192,TREATMENT,Business & Industrial,02: 10-20,Magi Native,18.032226,1
1014705027,TREATMENT,Home & Garden,02: 10-20,Magi Native,76.657176,6
611609248,TREATMENT,Media,04: 30-40,Helix,35.983590,1
134889869,CONTROL,Home & Garden,06: 50-100,Shelby,51.212600,1
36730780,TREATMENT,Fashion,05: 40-50,Helix,44.986226,1
2142162073,TREATMENT,Collectibles,02: 10-20,Magi Native,39.069823,3
286983602,TREATMENT,Fashion,02: 10-20,Helix,177.977262,11
1983817415,TREATMENT,Collectibles,04: 30-40,Magi Native,70.862066,2
1941759951,CONTROL,Collectibles,07: 100-500,Magi Native,187.761564,1
172138011,TREATMENT,Media,01: 0-10,BLING,9.123929,1
91326078,TREATMENT,Collectibles,03: 20-30,Magi Native,26.846184,1
2625184593,CONTROL,Fashion,06: 50-100,Magi Native,79.433438,1
48642706,CONTROL,Collectibles,04: 30-40,Shelby,35.094108,1
110625323,CONTROL,Media,02: 10-20,Magi Native,39.285455,2
2531553501,TREATMENT,Collectibles,02: 10-20,Shelby,39.554995,2
182912146,TREATMENT,Collectibles,02: 10-20,Shelby,16.091538,1
595289513,TREATMENT,Home & Garden,01: 0-10,BLING,47.398607,9
705780804,TREATMENT,Fashion,04: 30-40,Magi Native,39.945828,1
1196783688,CONTROL,Fashion,02: 10-20,Magi Native,63.611440,4
70880130,CONTROL,Media,01: 0-10,Magi Native,18.653993,2
61303493,CONTROL,Parts & Accessories,04: 30-40,C2C BOLT,31.522703,1
301895624,CONTROL,Electronics,05: 40-50,Shelby,41.657407,1
2451607452,CONTROL,Fashion,04: 30-40,C2C BOLT,35.619711,1
2451764406,CONTROL,Media,02: 10-20,Magi Native,290.685413,17
2490925645,TREATMENT,Fashion,06: 50-100,Shelby,98.355146,1
140425052,TREATMENT,Collectibles,07: 100-500,Helix,103.045142,1
758661803,TREATMENT,Collectibles,06: 50-100,Magi Native,323.448000,4
1178538942,CONTROL,Media,02: 10-20,Helix,33.584684,2
302109511,TREATMENT,Collectibles,06: 50-100,Helix,72.977955,1
2448042373,CONTROL,Home & Garden,04: 30-40,Native B2C BOLT,325.717525,10
911908539,CONTROL,Fashion,04: 30-40,Magi Native,37.614307,1
1703858083,CONTROL,Fashion,01: 0-10,Auto Relist,32.095476,4
2283434722,TREATMENT,Lifestyle,06: 50-100,C2C BOLT,167.465202,2
160086232,CONTROL,Fashion,02: 10-20,Auto Relist,12.048438,1
100396581,TREATMENT,Media,02: 10-20,Helix,15.350303,1
2032324542,CONTROL,Home & Garden,03: 20-30,Auto Relist,28.962073,1
1429863646,CONTROL,Collectibles,02: 10-20,Helix,13.935218,1
2226233458,CONTROL,Fashion,06: 50-100,Shelby,89.578236,1
129854689,TREATMENT,Fashion,04: 30-40,Magi Native,32.263938,1
25067794,TREATMENT,Fashion,01: 0-10,Auto Relist,13.234414,2
928484894,TREATMENT,Electronics,05: 40-50,Shelby,48.126367,1
235387901,TREATMENT,Parts & Accessories,04: 30-40,Helix,31.153858,1
1600309035,CONTROL,Electronics,04: 30-40,Helix,259.095325,7
104162929,TREATMENT,Fashion,01: 0-10,Helix,8.948728,1
51022316,TREATMENT,Collectibles,04: 30-40,Shelby,40.431000,1
1576423684,CONTROL,Fashion,01: 0-10,Auto Relist,139.392611,16
2760758429,TREATMENT,Fashion,01: 0-10,Magi Native,16.239785,4
1878183977,CONTROL,Fashion,06: 50-100,Shelby,130.349544,2
450179372,TREATMENT,Lifestyle,01: 0-10,Magi Native,14.326051,2
1189528885,CONTROL,Collectibles,01: 0-10,Helix,9.016113,1
1013846349,CONTROL,Fashion,01: 0-10,Helix,56.724693,7
100808239,CONTROL,Parts & Accessories,02: 10-20,Magi Native,16.684526,1
1580935615,TREATMENT,Collectibles,06: 50-100,Shelby,66.697673,1
30381503,TREATMENT,Lifestyle,03: 20-30,Shelby,20.971526,1
1429403987,TREATMENT,Business & Industrial,04: 30-40,Shelby,135.241695,4
2811694229,TREATMENT,Fashion,06: 50-100,Shelby,88.355212,1
1608513153,TREATMENT,Fashion,05: 40-50,Magi Native,44.191083,1
1746891843,TREATMENT,Lifestyle,06: 50-100,Shelby,554.376395,9
88091967,TREATMENT,Collectibles,04: 30-40,Shelby,62.492849,2
124910485,TREATMENT,Collectibles,02: 10-20,Helix,15.350303,1
363004086,TREATMENT,Fashion,01: 0-10,Helix,20.215500,3
1318569591,TREATMENT,Media,01: 0-10,Helix,14.609068,2
2625440090,CONTROL,Collectibles,04: 30-40,Others,1206.514030,33
2660233092,TREATMENT,Collectibles,02: 10-20,Auto Relist,11.293726,1
1454590654,TREATMENT,Electronics,02: 10-20,Shelby,14.541683,1
2779849604,CONTROL,Collectibles,02: 10-20,Magi Native,13.544385,1
1137132459,TREATMENT,Fashion,03: 20-30,Shelby,28.786872,1
1132485343,TREATMENT,Collectibles,04: 30-40,Shelby,150.101426,4
1820264783,TREATMENT,Electronics,06: 50-100,Magi Native,60.821701,1
2652747989,CONTROL,Home & Garden,07: 100-500,Magi Native,719.586558,5
121811330,TREATMENT,Media,01: 0-10,Helix,64.863793,7
2706389879,TREATMENT,Electronics,05: 40-50,Helix,235.982270,5
1409505573,CONTROL,Collectibles,02: 10-20,Native B2C BOLT,122.344206,10
134659081,CONTROL,Collectibles,01: 0-10,C2C BOLT,84.379497,9
71726451,TREATMENT,Collectibles,06: 50-100,Auto Relist,82.587056,1
2335068678,CONTROL,Electronics,04: 30-40,Magi Native,61.913338,2
759877036,TREATMENT,Fashion,03: 20-30,Magi Native,22.115757,1
1917350555,CONTROL,Parts & Accessories,02: 10-20,Helix,36.185745,2
217476284,CONTROL,Collectibles,06: 50-100,Shelby,55.188315,1
58417406,CONTROL,Media,02: 10-20,Helix,86.630156,6
804519241,TREATMENT,Collectibles,05: 40-50,Magi Native,94.729833,2
2646092116,CONTROL,Electronics,06: 50-100,Helix,367.477359,6
2060389058,TREATMENT,Collectibles,01: 0-10,Shelby,10.350336,1
2675468005,TREATMENT,Collectibles,02: 10-20,Shelby,16.828653,1
2830299023,TREATMENT,Fashion,07: 100-500,Magi Native,197.155033,1
2796024153,TREATMENT,Fashion,03: 20-30,Shelby,196.252074,8
395909003,CONTROL,Fashion,02: 10-20,Auto Relist,15.565935,1
123844961,CONTROL,Parts & Accessories,05: 40-50,Magi Native,93.975121,2
1679116433,TREATMENT,Media,02: 10-20,Magi Native,49.568406,3
696853255,TREATMENT,Collectibles,05: 40-50,Helix,49.460590,1
2778065873,TREATMENT,Collectibles,06: 50-100,Magi Native,391.173855,6
2301825335,TREATMENT,Fashion,02: 10-20,Magi Native,16.819296,1
1109526244,CONTROL,Collectibles,07: 100-500,Magi Native,377.032552,1
1412536727,TREATMENT,Electronics,01: 0-10,BLING,5.309938,1
1209243069,CONTROL,Media,03: 20-30,Shelby,337.059665,14
2679366177,CONTROL,Collectibles,06: 50-100,Shelby,52.560300,1
2103745126,TREATMENT,Media,02: 10-20,Magi Native,42.897291,3
358830899,TREATMENT,Electronics,02: 10-20,Shelby,11.751944,1
1059560505,CONTROL,Collectibles,06: 50-100,Magi Native,124.527480,2
1258735014,CONTROL,Fashion,02: 10-20,Shelby,96.212303,6
966518935,CONTROL,Fashion,02: 10-20,Auto Relist,15.619843,1
2405258175,CONTROL,Lifestyle,07: 100-500,Shelby,1396.028522,5
47561065,TREATMENT,Fashion,03: 20-30,Shelby,161.414029,6
273501473,CONTROL,Fashion,03: 20-30,Shelby,20.606333,1
843199189,CONTROL,Collectibles,02: 10-20,Shelby,37.802985,2
159301735,CONTROL,Electronics,04: 30-40,Shelby,31.505791,1
799580882,TREATMENT,Collectibles,02: 10-20,Magi Native,28.355608,2
2581133678,TREATMENT,Parts & Accessories,06: 50-100,Shelby,91.899663,1
2621405257,CONTROL,Collectibles,02: 10-20,Magi Native,97.169170,7
2708122012,CONTROL,Collectibles,03: 20-30,Shelby,42.075194,2
1452394832,TREATMENT,Electronics,07: 100-500,Shelby,100.740575,1
47626677,CONTROL,Lifestyle,03: 20-30,Helix,49.885240,2
839092845,CONTROL,Fashion,06: 50-100,Others,75.012982,1
1718097010,TREATMENT,Parts & Accessories,07: 100-500,Shelby,442.598157,1
161882091,TREATMENT,Fashion,02: 10-20,Helix,63.328423,4
1148003810,CONTROL,Media,01: 0-10,Others,9.420423,1
2573485933,CONTROL,Media,01: 0-10,Magi Native,10.255997,1
2559472464,TREATMENT,Fashion,03: 20-30,Magi Native,232.478250,9
1312953272,TREATMENT,Electronics,07: 100-500,Magi Native,201.777644,1
1304994411,CONTROL,Home & Garden,03: 20-30,Helix,445.859591,16
859402397,CONTROL,Fashion,02: 10-20,Shelby,37.034796,2
2463577620,TREATMENT,Media,02: 10-20,Magi Native,93.988598,8
1267727015,CONTROL,Parts & Accessories,07: 100-500,Shelby,348.593649,3
1507029141,TREATMENT,Collectibles,07: 100-500,Shelby,104.716290,1
2586724944,TREATMENT,Business & Industrial,02: 10-20,Shelby,11.846283,1
1557530917,CONTROL,Lifestyle,07: 100-500,Shelby,213.489157,1
2655467813,CONTROL,Fashion,05: 40-50,Magi Native,44.150652,1
2291996544,CONTROL,Lifestyle,02: 10-20,Shelby,110.419994,8
1194525947,TREATMENT,Home & Garden,02: 10-20,Magi Native,16.172400,1
1426329357,CONTROL,Collectibles,04: 30-40,Helix,40.404046,1
195714072,TREATMENT,Fashion,04: 30-40,Magi Native,33.692500,1
1464089186,CONTROL,Collectibles,02: 10-20,Shelby,69.352642,4
2196762032,TREATMENT,Parts & Accessories,06: 50-100,Magi Native,78.045307,1
2683262727,CONTROL,Collectibles,06: 50-100,Others,229.109000,3
372114107,TREATMENT,Business & Industrial,02: 10-20,Helix,13.396138,1
1015326126,TREATMENT,Electronics,06: 50-100,Magi Native,124.082739,2
547322224,TREATMENT,Collectibles,02: 10-20,Helix,29.325952,2
2769155426,CONTROL,Business & Industrial,01: 0-10,Helix,29.056412,4
39834590,TREATMENT,Collectibles,04: 30-40,Shelby,74.959074,2
421353333,CONTROL,Fashion,05: 40-50,Auto Relist,42.546889,1
85003836,TREATMENT,Collectibles,06: 50-100,Magi Native,86.818834,1
2704437313,CONTROL,Lifestyle,02: 10-20,Auto Relist,14.851654,1
700189611,TREATMENT,Home & Garden,05: 40-50,Helix,40.538816,1
1065657908,TREATMENT,Electronics,06: 50-100,Shelby,53.908000,1
757099710,CONTROL,Fashion,07: 100-500,C2C BOLT,411.318040,1
1102073184,CONTROL,Home & Garden,02: 10-20,Magi Native,35.687096,2
2589617650,CONTROL,Home & Garden,02: 10-20,Magi Native,121.602971,7
2809330917,CONTROL,Collectibles,06: 50-100,C2C BOLT,132.788881,2
86367071,TREATMENT,Fashion,03: 20-30,Native B2C BOLT,193.192795,8
1082240853,TREATMENT,Media,01: 0-10,C2C BOLT,46.282805,5
800735523,CONTROL,Collectibles,08: 500-1000,Magi Native,639.456696,1
2526495643,CONTROL,Lifestyle,01: 0-10,Shelby,444.323213,91
2774032453,CONTROL,Electronics,06: 50-100,Helix,254.661392,4
83828152,TREATMENT,Electronics,07: 100-500,Magi Native,138.678330,1
395358307,CONTROL,Lifestyle,04: 30-40,Helix,35.916205,1
1566918340,CONTROL,Electronics,03: 20-30,Shelby,51.428232,2
2470251974,CONTROL,Fashion,02: 10-20,Magi Native,26.118426,2
2698894633,CONTROL,Fashion,01: 0-10,Magi Native,24.352939,3
1676638821,CONTROL,Media,03: 20-30,Helix,25.752335,1
227553948,CONTROL,Lifestyle,07: 100-500,Others,112.384703,1
276935184,CONTROL,Lifestyle,02: 10-20,Magi Native,19.110386,1
1146898402,TREATMENT,Collectibles,02: 10-20,Helix,13.463523,1
413721104,CONTROL,Media,05: 40-50,Auto Relist,41.037465,1
73436760,CONTROL,Parts & Accessories,07: 100-500,Magi Native,184.068866,1
166330093,CONTROL,Collectibles,03: 20-30,Shelby,29.568538,1
1593784159,CONTROL,Electronics,03: 20-30,Magi Native,28.220838,1
166282178,CONTROL,Fashion,03: 20-30,Helix,174.136317,7
954384661,TREATMENT,Electronics,02: 10-20,Magi Native,17.937887,1
132188009,CONTROL,Media,04: 30-40,Magi Native,107.573414,3
61372651,TREATMENT,Electronics,07: 100-500,Helix,344.687752,3
2635196250,TREATMENT,Business & Industrial,02: 10-20,Shelby,57.816330,4
2704821827,CONTROL,Collectibles,02: 10-20,BLING,49.595360,3
1108495986,TREATMENT,Home & Garden,02: 10-20,Shelby,18.517398,1
2703128932,TREATMENT,Collectibles,03: 20-30,Shelby,26.334058,1
1136168720,CONTROL,Fashion,04: 30-40,Helix,608.958245,18
297618534,CONTROL,Fashion,06: 50-100,Shelby,229.486356,4
2684570162,CONTROL,Collectibles,01: 0-10,C2C BOLT,15.148148,2
2713698723,CONTROL,Lifestyle,04: 30-40,Shelby,31.778766,1
241844506,CONTROL,Electronics,06: 50-100,Magi Native,68.570976,1
170330325,TREATMENT,Electronics,07: 100-500,Helix,187.990673,1
2541946720,CONTROL,Parts & Accessories,03: 20-30,Magi Native,47.352403,2
2704154948,CONTROL,Lifestyle,02: 10-20,C2C BOLT,22.614406,2
1453452108,TREATMENT,Collectibles,02: 10-20,Magi Native,107.694707,6
687852524,TREATMENT,Home & Garden,04: 30-40,Shelby,72.250197,2
98851473,TREATMENT,Electronics,05: 40-50,Helix,44.972749,1
1214588333,TREATMENT,Fashion,06: 50-100,Magi Native,96.060536,1
195315702,TREATMENT,Home & Garden,05: 40-50,Magi Native,50.013147,1
1123862785,TREATMENT,Fashion,07: 100-500,C2C BOLT,293.259520,1
1028958946,CONTROL,Fashion,03: 20-30,Auto Relist,27.749143,1
63970025,CONTROL,Lifestyle,04: 30-40,Auto Relist,37.654738,1
34856636,CONTROL,Collectibles,06: 50-100,Helix,452.005103,7
1095987573,CONTROL,Collectibles,03: 20-30,Magi Native,26.563167,1
2766252293,TREATMENT,Fashion,03: 20-30,Magi Native,29.568538,1
2804030950,TREATMENT,Fashion,04: 30-40,Magi Native,32.937788,1
2777649880,CONTROL,Collectibles,01: 0-10,Magi Native,25.485007,3
112617410,TREATMENT,Lifestyle,01: 0-10,BLING,6.118558,1
1976186683,TREATMENT,Collectibles,07: 100-500,Magi Native,490.158490,1
1088791939,CONTROL,Collectibles,05: 40-50,Helix,87.789178,2
1362344142,CONTROL,Electronics,02: 10-20,Magi Native,11.307203,1
2645427363,CONTROL,Collectibles,02: 10-20,Magi Native,28.099545,2
1495127289,CONTROL,Collectibles,02: 10-20,Native B2C BOLT,16.512573,1
969639584,CONTROL,Home & Garden,01: 0-10,Magi Native,6.590253,1
12994578,TREATMENT,Collectibles,01: 0-10,Auto Relist,10.458152,1
1775961847,CONTROL,Electronics,02: 10-20,Magi Native,23.436503,2
1885912110,TREATMENT,Collectibles,03: 20-30,Helix,96.454889,4
835286723,TREATMENT,Collectibles,05: 40-50,Helix,44.918841,1
1224709356,CONTROL,Collectibles,06: 50-100,Shelby,234.095490,3
2576398860,CONTROL,Electronics,07: 100-500,Others,1264.573864,3
94188412,CONTROL,Collectibles,04: 30-40,Shelby,107.640799,3
214776526,CONTROL,Business & Industrial,06: 50-100,Native B2C BOLT,70.498187,1
107549727,CONTROL,Lifestyle,02: 10-20,Helix,11.307203,1
1595327024,CONTROL,Lifestyle,03: 20-30,Helix,158.812968,6
107420834,TREATMENT,Electronics,04: 30-40,Magi Native,103.220343,3
1584478822,CONTROL,Electronics,01: 0-10,Magi Native,58.786674,6
2641465182,CONTROL,Electronics,01: 0-10,Magi Native,7.506689,1
45278576,CONTROL,Media,05: 40-50,Auto Relist,133.519515,3
745866633,TREATMENT,Fashion,01: 0-10,Auto Relist,22.681791,3
1504009728,TREATMENT,Fashion,04: 30-40,Magi Native,185.726537,5
1158011309,CONTROL,Home & Garden,01: 0-10,Helix,35.916205,4
1343200234,CONTROL,Electronics,04: 30-40,Magi Native,35.296263,1
2423878656,TREATMENT,Electronics,02: 10-20,Helix,43.665480,3
2613608460,TREATMENT,Home & Garden,04: 30-40,Shelby,132.721496,4
988583431,TREATMENT,Collectibles,02: 10-20,Shelby,37.789508,3
2736215769,TREATMENT,Electronics,01: 0-10,Magi Native,129.918280,22
1113681162,CONTROL,Home & Garden,02: 10-20,Magi Native,12.641426,1
1189773650,TREATMENT,Fashion,04: 30-40,Magi Native,33.894655,1
1120843242,TREATMENT,Collectibles,01: 0-10,Helix,17.142744,2
1283835258,TREATMENT,Fashion,01: 0-10,Helix,41.172235,7
1092921847,TREATMENT,Home & Garden,06: 50-100,Helix,80.552029,1
2327328133,CONTROL,Collectibles,04: 30-40,Magi Native,176.796980,5
978868513,CONTROL,Electronics,07: 100-500,Shelby,689.698952,3
1670380201,CONTROL,Collectibles,04: 30-40,Auto Relist,73.180110,2
1309287594,TREATMENT,Collectibles,02: 10-20,Auto Relist,23.409549,2
1027117540,TREATMENT,Home & Garden,02: 10-20,C2C BOLT,13.113121,1
1565932428,CONTROL,Home & Garden,04: 30-40,C2C BOLT,40.188414,1
1712766962,TREATMENT,Home & Garden,09: >1000,Shelby,4957.783990,1
14962846,CONTROL,Collectibles,02: 10-20,CUB,321.359065,25
2541221093,TREATMENT,Fashion,01: 0-10,Magi Native,22.264004,3
2050517589,CONTROL,Collectibles,01: 0-10,Auto Relist,6.981086,1
1182466926,CONTROL,Collectibles,02: 10-20,Shelby,282.907645,17
2010695958,TREATMENT,Collectibles,02: 10-20,Magi Native,15.458119,1
1530732042,TREATMENT,Electronics,02: 10-20,Magi Native,13.490477,1
1584412294,CONTROL,Collectibles,07: 100-500,BLING,138.476175,1
2553568503,CONTROL,Media,07: 100-500,Helix,119.096249,1
2665604326,TREATMENT,Fashion,05: 40-50,Auto Relist,46.023955,1
1530162015,TREATMENT,Lifestyle,02: 10-20,Auto Relist,11.900191,1
99349376,TREATMENT,Media,01: 0-10,Magi Native,23.423026,3
999715568,TREATMENT,Collectibles,04: 30-40,Magi Native,135.395021,4
21944271,CONTROL,Home & Garden,02: 10-20,Helix,33.908132,2
23583438,TREATMENT,Home & Garden,03: 20-30,Magi Native,23.517365,1
2778598363,CONTROL,Lifestyle,02: 10-20,Magi Native,1140.774142,96
1255407493,TREATMENT,Collectibles,02: 10-20,Others,14.770792,1
1656962434,CONTROL,Collectibles,03: 20-30,Magi Native,47.304270,2
2260219507,CONTROL,Home & Garden,01: 0-10,Helix,28.166930,4
905192986,TREATMENT,Collectibles,02: 10-20,Shelby,12.412317,1
1746285682,TREATMENT,Electronics,04: 30-40,Shelby,112.923783,3
1680460815,CONTROL,Media,02: 10-20,Shelby,89.756820,5
803994842,TREATMENT,Collectibles,03: 20-30,Magi Native,67.639589,3
9123341,TREATMENT,Electronics,03: 20-30,Helix,25.525438,1
773216051,CONTROL,Fashion,05: 40-50,Auto Relist,46.953868,1
1286236824,CONTROL,Home & Garden,02: 10-20,BLING,29.083366,2
2500112652,TREATMENT,Collectibles,01: 0-10,Shelby,16.212831,2
2623246451,CONTROL,Home & Garden,02: 10-20,Magi Native,27.452649,2
1102611281,TREATMENT,Collectibles,07: 100-500,Magi Native,287.006192,1
2004136776,CONTROL,Fashion,05: 40-50,Shelby,231.386613,5
1412718934,CONTROL,Media,03: 20-30,Shelby,21.401476,1
957087626,TREATMENT,Fashion,06: 50-100,Others,172.721232,2
1079581308,CONTROL,Collectibles,03: 20-30,Auto Relist,21.765355,1
2544879876,CONTROL,Home & Garden,02: 10-20,Auto Relist,14.002603,1
2393017131,CONTROL,Home & Garden,07: 100-500,Shelby,221.952713,2
2051166891,CONTROL,Media,04: 30-40,Auto Relist,74.015684,2
1112639667,TREATMENT,Media,02: 10-20,C2C BOLT,13.126598,1
2450892783,CONTROL,Home & Garden,06: 50-100,Shelby,347.895278,5
892507906,TREATMENT,Fashion,07: 100-500,Others,145.066428,1
109950975,TREATMENT,Fashion,03: 20-30,Magi Native,79.824271,3
2378692343,CONTROL,Fashion,02: 10-20,Native B2C BOLT,13.867833,1
2323865981,CONTROL,Fashion,02: 10-20,Auto Relist,24.784203,2
1561896733,CONTROL,Collectibles,01: 0-10,Helix,10.404244,1
2758029109,CONTROL,Electronics,01: 0-10,Shelby,24.743772,4
2305982519,TREATMENT,Collectibles,06: 50-100,Auto Relist,96.603136,1
94802388,TREATMENT,Collectibles,01: 0-10,Magi Native,9.865164,1
2738593727,TREATMENT,Business & Industrial,02: 10-20,Magi Native,10.983755,1
1102075881,TREATMENT,Fashion,06: 50-100,Magi Native,353.906020,5
415593028,CONTROL,Media,01: 0-10,Helix,28.449947,3
2571653673,CONTROL,Collectibles,02: 10-20,Magi Native,44.972749,3
1519141146,TREATMENT,Collectibles,01: 0-10,Auto Relist,11.280249,2
123201651,TREATMENT,Collectibles,02: 10-20,Native B2C BOLT,13.113121,1
2764921095,TREATMENT,Media,01: 0-10,Magi Native,13.921741,4
2766155215,TREATMENT,Fashion,01: 0-10,Others,18.288289,2
299880717,TREATMENT,Fashion,04: 30-40,Native B2C BOLT,33.679023,1
207020076,TREATMENT,Fashion,01: 0-10,Magi Native,9.865164,1
158417034,CONTROL,Lifestyle,05: 40-50,Magi Native,46.953868,1
390991735,CONTROL,Collectibles,07: 100-500,Shelby,215.632000,1
974253564,TREATMENT,Fashion,05: 40-50,Magi Native,47.546856,1
1024159273,CONTROL,Parts & Accessories,06: 50-100,Magi Native,67.977988,1
1779425006,CONTROL,Media,01: 0-10,Auto Relist,18.584783,3
1823078600,TREATMENT,Parts & Accessories,06: 50-100,Magi Native,99.055950,1
1186234734,CONTROL,Collectibles,02: 10-20,Helix,17.425761,1
1844019857,CONTROL,Collectibles,06: 50-100,Native B2C BOLT,55.943027,1
51569995,TREATMENT,Fashion,09: >1000,Helix,4066.240009,1
2618203580,TREATMENT,Collectibles,02: 10-20,Magi Native,18.086134,1
1053277232,CONTROL,Home & Garden,02: 10-20,Magi Native,16.226308,1
306398610,CONTROL,Media,03: 20-30,Helix,51.428232,2
2703970362,TREATMENT,Lifestyle,07: 100-500,Shelby,114.837517,1
1071741945,TREATMENT,Electronics,05: 40-50,Shelby,85.390272,2
2631192670,CONTROL,Lifestyle,07: 100-500,Magi Native,181.333035,1
322706992,CONTROL,Fashion,01: 0-10,Magi Native,9.851687,1
49868062,TREATMENT,Electronics,03: 20-30,Magi Native,28.026652,1
2439406418,TREATMENT,Collectibles,04: 30-40,Magi Native,72.775800,2
142479291,CONTROL,Parts & Accessories,06: 50-100,Shelby,71.293330,1
2645687107,CONTROL,Fashion,04: 30-40,Magi Native,37.735600,1
1586342753,TREATMENT,Collectibles,02: 10-20,Magi Native,11.886714,1
1798364426,TREATMENT,Collectibles,02: 10-20,Shelby,14.770792,1
1416744838,CONTROL,Collectibles,04: 30-40,Others,69.258303,2
843669296,CONTROL,Fashion,06: 50-100,Shelby,55.255700,1
2686168062,CONTROL,Home & Garden,02: 10-20,Helix,131.993738,10
2806176205,CONTROL,Home & Garden,06: 50-100,Shelby,276.817580,3
2215683224,TREATMENT,Fashion,03: 20-30,Auto Relist,22.856992,1
1172791660,TREATMENT,Electronics,01: 0-10,Magi Native,7.479735,1
1198275138,CONTROL,Fashion,01: 0-10,Shelby,40.700540,6
2677101032,TREATMENT,Electronics,01: 0-10,Auto Relist,8.086200,1
